time, Quad.Est.E.Pos, Quad.Est.S.Z
13.937002,0.110698,0.299881
13.942004,0.110954,0.299989
13.947006,0.111338,0.300153
13.952008,0.111492,0.300262
13.957010,0.111803,0.300428
13.962012,0.111990,0.300539
13.967014,0.112288,0.300706
13.972016,0.112613,0.300818
13.977018,0.112976,0.300987
13.982020,0.113329,0.301100
13.987022,0.113704,0.301271
13.992024,0.114086,0.301385
13.997026,0.114499,0.301557
14.002028,0.114890,0.301673
14.007030,0.129221,0.299081
14.012033,0.129819,0.299186
14.017035,0.130672,0.299345
14.022037,0.131080,0.299451
14.027039,0.131956,0.299611
14.032041,0.132581,0.299719
14.037043,0.133436,0.299881
14.042045,0.134021,0.299989
14.047047,0.134886,0.300153
14.052049,0.135393,0.300263
14.057051,0.136184,0.300428
14.062053,0.136777,0.300539
14.067055,0.137583,0.300706
14.072057,0.137985,0.300818
14.077059,0.138738,0.300987
14.082061,0.139194,0.301100
14.087063,0.139902,0.301271
14.092065,0.140705,0.301385
14.097067,0.141494,0.301557
14.102069,0.141671,0.301673
14.107071,0.146353,0.299081
14.112073,0.146494,0.299186
14.117075,0.146474,0.299345
14.122077,0.146313,0.299451
14.127079,0.146314,0.299611
14.132081,0.146310,0.299719
14.137083,0.146283,0.299881
14.142085,0.146256,0.299989
14.147087,0.146212,0.300153
14.152089,0.146141,0.300263
14.157091,0.146043,0.300428
14.162093,0.145878,0.300539
14.167095,0.145714,0.300706
14.172097,0.145402,0.300818
14.177099,0.145163,0.300987
14.182101,0.145037,0.301100
14.187103,0.144786,0.301271
14.192105,0.144255,0.301385
14.197107,0.143886,0.301558
14.202109,0.144216,0.301673
14.207111,0.156830,0.299081
14.212113,0.157408,0.299187
14.217115,0.158238,0.299345
14.222117,0.158572,0.299451
14.227119,0.159445,0.299612
14.232121,0.159966,0.299719
14.237123,0.160873,0.299881
14.242126,0.161446,0.299989
14.247128,0.162279,0.300153
14.252130,0.162673,0.300263
14.257132,0.163400,0.300428
14.262134,0.163805,0.300539
14.267136,0.164518,0.300706
14.272138,0.165421,0.300818
14.277140,0.166283,0.300987
14.282142,0.166822,0.301100
14.287144,0.167693,0.301271
14.292146,0.168428,0.301385
14.297148,0.169345,0.301558
14.302150,0.169519,0.301673
14.307152,0.156578,0.299081
14.312154,0.156282,0.299187
14.317156,0.155766,0.299345
14.322158,0.155437,0.299451
14.327160,0.154892,0.299612
14.332162,0.154493,0.299719
14.337164,0.153976,0.299881
14.342166,0.153610,0.299989
14.347168,0.153073,0.300153
14.352170,0.152560,0.300263
14.357172,0.151917,0.300428
14.362174,0.151823,0.300539
14.367176,0.151267,0.300706
14.372178,0.150523,0.300818
14.377180,0.149823,0.300987
14.382182,0.149497,0.301100
14.387184,0.148800,0.301271
14.392186,0.148489,0.301385
14.397188,0.147795,0.301558
14.402190,0.148064,0.301673
14.407192,0.146566,0.299082
14.412194,0.146249,0.299187
14.417196,0.145404,0.299345
14.422198,0.144925,0.299452
14.427200,0.144018,0.299612
14.432202,0.143318,0.299719
14.437204,0.142510,0.299881
14.442206,0.141984,0.299990
14.447208,0.141187,0.300153
14.452210,0.140552,0.300263
14.457212,0.139678,0.300428
14.462214,0.138959,0.300539
14.467216,0.138021,0.300706
14.472219,0.137287,0.300818
14.477221,0.136288,0.300987
14.482223,0.135454,0.301100
14.487225,0.134397,0.301271
14.492227,0.133751,0.301385
14.497229,0.132687,0.301558
14.502231,0.131748,0.301673
14.507233,0.127633,0.299082
14.512235,0.127595,0.299187
14.517237,0.127213,0.299345
14.522239,0.126897,0.299452
14.527241,0.126465,0.299612
14.532243,0.126123,0.299719
14.537245,0.125697,0.299881
14.542247,0.125414,0.299990
14.547249,0.124962,0.300153
14.552251,0.124731,0.300263
14.557253,0.124291,0.300428
14.562255,0.124044,0.300539
14.567257,0.123631,0.300706
14.572259,0.123199,0.300818
14.577261,0.122726,0.300987
14.582263,0.122493,0.301100
14.587265,0.122003,0.301271
14.592267,0.121492,0.301385
14.597269,0.120934,0.301558
14.602271,0.120638,0.301673
14.607273,0.119074,0.299082
14.612275,0.119584,0.299187
14.617277,0.119867,0.299345
14.622279,0.119984,0.299452
14.627281,0.120247,0.299612
14.632283,0.120418,0.299719
14.637285,0.120659,0.299881
14.642287,0.120806,0.299990
14.647289,0.121002,0.300153
14.652291,0.121127,0.300263
14.657293,0.121292,0.300428
14.662295,0.121453,0.300539
14.667297,0.121613,0.300706
14.672299,0.121750,0.300818
14.677301,0.121927,0.300987
14.682303,0.122201,0.301100
14.687305,0.122416,0.301271
14.692307,0.122544,0.301386
14.697309,0.122739,0.301558
14.702312,0.122915,0.301674
14.707314,0.126313,0.299082
14.712316,0.126159,0.299187
14.717318,0.125981,0.299346
14.722320,0.126022,0.299452
14.727322,0.125826,0.299612
14.732324,0.125670,0.299719
14.737326,0.125527,0.299881
14.742328,0.125423,0.299990
14.747330,0.125272,0.300154
14.752332,0.125157,0.300263
14.757334,0.125010,0.300429
14.762336,0.124960,0.300539
14.767338,0.124803,0.300707
14.772340,0.124589,0.300819
14.777342,0.124385,0.300987
14.782344,0.124355,0.301101
14.787346,0.124184,0.301271
14.792348,0.124137,0.301386
14.797350,0.123981,0.301558
14.802352,0.124507,0.301674
14.807354,0.112692,0.299082
14.812356,0.112342,0.299187
14.817358,0.112055,0.299346
14.822360,0.112186,0.299452
14.827362,0.111862,0.299612
14.832364,0.111627,0.299719
14.837366,0.111333,0.299881
14.842368,0.111134,0.299990
14.847370,0.110856,0.300154
14.852372,0.110627,0.300263
14.857374,0.110336,0.300429
14.862376,0.109930,0.300539
14.867378,0.109544,0.300707
14.872380,0.109468,0.300819
14.877382,0.109148,0.300987
14.882384,0.109124,0.301101
14.887386,0.108899,0.301271
14.892388,0.108826,0.301386
14.897390,0.108629,0.301558
14.902392,0.108267,0.301674
14.907394,0.128154,0.299082
14.912396,0.127704,0.299187
14.917398,0.127109,0.299346
14.922400,0.126739,0.299452
14.927402,0.126130,0.299612
14.932405,0.125746,0.299720
14.937407,0.125147,0.299882
14.942409,0.124728,0.299990
14.947411,0.124070,0.300154
14.952413,0.123629,0.300263
14.957415,0.122976,0.300429
14.962417,0.122407,0.300540
14.967419,0.121669,0.300707
14.972421,0.121143,0.300819
14.977423,0.120405,0.300988
14.982425,0.119886,0.301101
14.987427,0.119127,0.301271
14.992429,0.118684,0.301386
14.997431,0.117940,0.301558
15.002433,0.117407,0.301674
15.007435,0.144013,0.299082
15.012437,0.143968,0.299187
15.017439,0.143756,0.299346
15.022441,0.143645,0.299452
15.027443,0.143420,0.299612
15.032445,0.143288,0.299720
15.037447,0.143095,0.299882
15.042449,0.142976,0.299990
15.047451,0.142824,0.300154
15.052453,0.142736,0.300263
15.057455,0.142621,0.300429
15.062457,0.142635,0.300540
15.067459,0.142605,0.300707
15.072461,0.142658,0.300819
15.077463,0.142659,0.300988
15.082465,0.142524,0.301101
15.087467,0.142477,0.301272
15.092469,0.142594,0.301386
15.097471,0.142616,0.301558
15.102473,0.142799,0.301674
15.107475,0.128579,0.299082
15.112477,0.128181,0.299187
15.117479,0.127486,0.299346
15.122481,0.127179,0.299452
15.127483,0.126422,0.299612
15.132485,0.125965,0.299720
15.137487,0.125152,0.299882
15.142489,0.124639,0.299990
15.147491,0.123885,0.300154
15.152493,0.123441,0.300264
15.157495,0.122722,0.300429
15.162498,0.122144,0.300540
15.167500,0.121394,0.300707
15.172502,0.121006,0.300819
15.177504,0.120299,0.300988
15.182506,0.119843,0.301101
15.187508,0.119188,0.301272
15.192510,0.118730,0.301386
15.197512,0.118008,0.301558
15.202514,0.117883,0.301674
15.207516,0.102258,0.299082
15.212518,0.101973,0.299187
15.217520,0.101385,0.299346
15.222522,0.100900,0.299452
15.227524,0.100369,0.299612
15.232526,0.100020,0.299720
15.237528,0.099455,0.299882
15.242530,0.099085,0.299990
15.247532,0.098548,0.300154
15.252534,0.098172,0.300264
15.257536,0.097640,0.300429
15.262538,0.097269,0.300540
15.267540,0.096743,0.300707
15.272542,0.096349,0.300819
15.277544,0.095821,0.300988
15.282546,0.095508,0.301101
15.287548,0.095006,0.301272
15.292550,0.094624,0.301386
15.297552,0.094071,0.301558
15.302554,0.093789,0.301674
15.307556,0.149741,0.299082
15.312558,0.149952,0.299187
15.317560,0.150335,0.299346
15.322562,0.150534,0.299452
15.327564,0.150943,0.299613
15.332566,0.151244,0.299720
15.337568,0.151654,0.299882
15.342570,0.151935,0.299990
15.347572,0.152380,0.300154
15.352574,0.152718,0.300264
15.357576,0.153199,0.300429
15.362578,0.153524,0.300540
15.367580,0.154013,0.300707
15.372582,0.154230,0.300819
15.377584,0.154685,0.300988
15.382586,0.154961,0.301101
15.387589,0.155385,0.301272
15.392591,0.155640,0.301386
15.397593,0.156089,0.301559
15.402595,0.156374,0.301674
15.407597,0.225983,0.299082
15.412599,0.226116,0.299188
15.417601,0.226345,0.299346
15.422603,0.226515,0.299452
15.427605,0.226772,0.299613
15.432607,0.226950,0.299720
15.437609,0.227230,0.299882
15.442611,0.227417,0.299990
15.447613,0.227693,0.300154
15.452615,0.227886,0.300264
15.457617,0.228155,0.300429
15.462619,0.228357,0.300540
15.467621,0.228661,0.300707
15.472623,0.228844,0.300819
15.477625,0.229107,0.300988
15.482627,0.229305,0.301101
15.487629,0.229574,0.301272
15.492631,0.229773,0.301386
15.497633,0.230017,0.301559
15.502635,0.230190,0.301674
15.507637,0.255864,0.299083
15.512639,0.256114,0.299188
15.517641,0.256491,0.299346
15.522643,0.256763,0.299452
15.527645,0.257163,0.299613
15.532647,0.257425,0.299720
15.537649,0.257801,0.299882
15.542651,0.258061,0.299991
15.547653,0.258461,0.300154
15.552655,0.258734,0.300264
15.557657,0.259103,0.300429
15.562659,0.259357,0.300540
15.567661,0.259730,0.300707
15.572663,0.259976,0.300819
15.577665,0.260369,0.300988
15.582667,0.260605,0.301101
15.587669,0.260960,0.301272
15.592671,0.261186,0.301386
15.597673,0.261539,0.301559
15.602675,0.261792,0.301674
15.607677,0.278683,0.299083
15.612679,0.279120,0.299188
15.617682,0.279746,0.299346
15.622684,0.280172,0.299453
15.627686,0.280796,0.299613
15.632688,0.281187,0.299720
15.637690,0.281789,0.299882
15.642692,0.282186,0.299991
15.647694,0.282798,0.300154
15.652696,0.283218,0.300264
15.657698,0.283872,0.300429
15.662700,0.284320,0.300540
15.667702,0.285030,0.300707
15.672704,0.285546,0.300819
15.677706,0.286353,0.300988
15.682708,0.286941,0.301101
15.687710,0.287769,0.301272
15.692712,0.288307,0.301386
15.697714,0.289196,0.301559
15.702716,0.289777,0.301674
15.707718,0.261136,0.299083
15.712720,0.261315,0.299188
15.717722,0.261617,0.299346
15.722724,0.261818,0.299453
15.727726,0.262111,0.299613
15.732728,0.262319,0.299720
15.737730,0.262689,0.299882
15.742732,0.262962,0.299991
15.747734,0.263373,0.300154
15.752736,0.263638,0.300264
15.757738,0.264031,0.300429
15.762740,0.264328,0.300540
15.767742,0.264811,0.300707
15.772744,0.265143,0.300819
15.777746,0.265649,0.300988
15.782748,0.265990,0.301101
15.787750,0.266495,0.301272
15.792752,0.266836,0.301386
15.797754,0.267304,0.301559
15.802756,0.267599,0.301674
15.807758,0.263698,0.299083
15.812760,0.264215,0.299188
15.817762,0.264918,0.299346
15.822764,0.265411,0.299453
15.827766,0.266116,0.299613
15.832768,0.266571,0.299720
15.837770,0.267253,0.299882
15.842772,0.267725,0.299991
15.847775,0.268425,0.300154
15.852777,0.268909,0.300264
15.857779,0.269641,0.300429
15.862781,0.270138,0.300540
15.867783,0.270909,0.300707
15.872785,0.271426,0.300819
15.877787,0.272204,0.300988
15.882789,0.272755,0.301101
15.887791,0.273591,0.301272
15.892793,0.274136,0.301387
15.897795,0.274967,0.301559
15.902797,0.275509,0.301675
15.907799,0.213755,0.299083
15.912801,0.213983,0.299188
15.917803,0.214321,0.299347
15.922805,0.214548,0.299453
15.927807,0.214915,0.299613
15.932809,0.215166,0.299720
15.937811,0.215553,0.299882
15.942813,0.215831,0.299991
15.947815,0.216223,0.300154
15.952817,0.216473,0.300264
15.957819,0.216843,0.300429
15.962821,0.217080,0.300540
15.967823,0.217421,0.300707
15.972825,0.217641,0.300819
15.977827,0.217931,0.300988
15.982829,0.218118,0.301102
15.987831,0.218352,0.301272
15.992833,0.218494,0.301387
15.997835,0.218659,0.301559
16.002834,0.218796,0.301675
16.007832,0.226927,0.299083
16.012829,0.227142,0.299188
16.017826,0.227473,0.299347
16.022823,0.227687,0.299453
16.027821,0.228024,0.299613
16.032818,0.228269,0.299720
16.037815,0.228635,0.299882
16.042812,0.228905,0.299991
16.047810,0.229292,0.300155
16.052807,0.229534,0.300264
16.057804,0.229878,0.300430
16.062801,0.230105,0.300540
16.067799,0.230497,0.300708
16.072796,0.230772,0.300820
16.077793,0.231208,0.300988
16.082790,0.231510,0.301102
16.087788,0.231947,0.301272
16.092785,0.232257,0.301387
16.097782,0.232738,0.301559
16.102779,0.233072,0.301675
16.107777,0.192389,0.299083
16.112774,0.192376,0.299188
16.117771,0.192373,0.299347
16.122768,0.192389,0.299453
16.127766,0.192403,0.299613
16.132763,0.192405,0.299720
16.137760,0.192433,0.299882
16.142757,0.192464,0.299991
16.147755,0.192507,0.300155
16.152752,0.192542,0.300264
16.157749,0.192585,0.300430
16.162746,0.192633,0.300540
16.167744,0.192679,0.300708
16.172741,0.192700,0.300820
16.177738,0.192757,0.300988
16.182735,0.192782,0.301102
16.187733,0.192812,0.301272
16.192730,0.192810,0.301387
16.197727,0.192827,0.301559
16.202724,0.192841,0.301675
16.207722,0.198718,0.299083
16.212719,0.198869,0.299188
16.217716,0.199011,0.299347
16.222713,0.199087,0.299453
16.227711,0.199216,0.299613
16.232708,0.199311,0.299721
16.237705,0.199439,0.299883
16.242702,0.199521,0.299991
16.247700,0.199664,0.300155
16.252697,0.199768,0.300264
16.257694,0.199929,0.300430
16.262691,0.200046,0.300541
16.267689,0.200226,0.300708
16.272686,0.200327,0.300820
16.277683,0.200478,0.300989
16.282681,0.200573,0.301102
16.287678,0.200739,0.301272
16.292675,0.200867,0.301387
16.297672,0.201041,0.301559
16.302670,0.201159,0.301675
16.307667,0.239319,0.299083
16.312664,0.239940,0.299188
16.317661,0.240869,0.299347
16.322659,0.241496,0.299453
16.327656,0.242438,0.299613
16.332653,0.243068,0.299721
16.337650,0.244017,0.299883
16.342648,0.244663,0.299991
16.347645,0.245646,0.300155
16.352642,0.246309,0.300264
16.357639,0.247307,0.300430
16.362637,0.247980,0.300541
16.367634,0.248988,0.300708
16.372631,0.249654,0.300820
16.377628,0.250646,0.300989
16.382626,0.251318,0.301102
16.387623,0.252317,0.301273
16.392620,0.252969,0.301387
16.397617,0.253970,0.301559
16.402615,0.254598,0.301675
16.407612,0.219513,0.299083
16.412609,0.219951,0.299188
16.417606,0.220596,0.299347
16.422604,0.221028,0.299453
16.427601,0.221663,0.299613
16.432598,0.222101,0.299721
16.437595,0.222764,0.299883
16.442593,0.223204,0.299991
16.447590,0.223893,0.300155
16.452587,0.224354,0.300264
16.457584,0.225046,0.300430
16.462582,0.225511,0.300541
16.467579,0.226202,0.300708
16.472576,0.226659,0.300820
16.477573,0.227356,0.300989
16.482571,0.227833,0.301102
16.487568,0.228545,0.301273
16.492565,0.229023,0.301387
16.497562,0.229745,0.301559
16.502560,0.230209,0.301675
16.507557,0.220372,0.299083
16.512554,0.220463,0.299188
16.517551,0.220606,0.299347
16.522549,0.220697,0.299453
16.527546,0.220855,0.299613
16.532543,0.220972,0.299721
16.537540,0.221154,0.299883
16.542538,0.221297,0.299991
16.547535,0.221533,0.300155
16.552532,0.221701,0.300265
16.557529,0.221986,0.300430
16.562527,0.222169,0.300541
16.567524,0.222464,0.300708
16.572521,0.222680,0.300820
16.577518,0.223022,0.300989
16.582516,0.223256,0.301102
16.587513,0.223638,0.301273
16.592510,0.223911,0.301387
16.597507,0.224342,0.301559
16.602505,0.224659,0.301675
16.607502,0.207393,0.299083
16.612499,0.207823,0.299188
16.617496,0.208502,0.299347
16.622494,0.208943,0.299453
16.627491,0.209616,0.299613
16.632488,0.210065,0.299721
16.637486,0.210753,0.299883
16.642483,0.211227,0.299991
16.647480,0.211934,0.300155
16.652477,0.212411,0.300265
16.657475,0.213120,0.300430
16.662472,0.213587,0.300541
16.667469,0.214310,0.300708
16.672466,0.214796,0.300820
16.677464,0.215546,0.300989
16.682461,0.216063,0.301102
16.687458,0.216857,0.301273
16.692455,0.217391,0.301387
16.697453,0.218191,0.301560
16.702450,0.218725,0.301675
16.707447,0.235788,0.299083
16.712444,0.236194,0.299188
16.717442,0.236827,0.299347
16.722439,0.237251,0.299453
16.727436,0.237899,0.299614
16.732433,0.238326,0.299721
16.737431,0.238997,0.299883
16.742428,0.239472,0.299991
16.747425,0.240155,0.300155
16.752422,0.240572,0.300265
16.757420,0.241182,0.300430
16.762417,0.241584,0.300541
16.767414,0.242207,0.300708
16.772411,0.242617,0.300820
16.777409,0.243218,0.300989
16.782406,0.243623,0.301102
16.787403,0.244223,0.301273
16.792400,0.244644,0.301387
16.797398,0.245276,0.301560
16.802395,0.245713,0.301675
16.807392,0.257298,0.299083
16.812389,0.257862,0.299189
16.817387,0.258679,0.299347
16.822384,0.259199,0.299453
16.827381,0.259991,0.299614
16.832378,0.260515,0.299721
16.837376,0.261296,0.299883
16.842373,0.261788,0.299991
16.847370,0.262540,0.300155
16.852367,0.263035,0.300265
16.857365,0.263765,0.300430
16.862362,0.264243,0.300541
16.867359,0.264914,0.300708
16.872356,0.265343,0.300820
16.877354,0.265975,0.300989
16.882351,0.266371,0.301102
16.887348,0.266966,0.301273
16.892345,0.267355,0.301387
16.897343,0.267921,0.301560
16.902340,0.268307,0.301675
16.907337,0.256925,0.299083
16.912334,0.257061,0.299189
16.917332,0.257247,0.299347
16.922329,0.257386,0.299453
16.927326,0.257587,0.299614
16.932323,0.257739,0.299721
16.937321,0.257961,0.299883
16.942318,0.258112,0.299991
16.947315,0.258349,0.300155
16.952312,0.258505,0.300265
16.957310,0.258760,0.300430
16.962307,0.258942,0.300541
16.967304,0.259219,0.300708
16.972301,0.259400,0.300820
16.977299,0.259688,0.300989
16.982296,0.259864,0.301102
16.987293,0.260078,0.301273
16.992290,0.260227,0.301387
16.997288,0.260482,0.301560
17.002285,0.260665,0.301675
17.007282,0.261065,0.299084
17.012280,0.261464,0.299189
17.017277,0.262077,0.299347
17.022274,0.262492,0.299453
17.027271,0.263142,0.299614
17.032269,0.263557,0.299721
17.037266,0.264147,0.299883
17.042263,0.264527,0.299992
17.047260,0.265100,0.300155
17.052258,0.265506,0.300265
17.057255,0.266149,0.300430
17.062252,0.266576,0.300541
17.067249,0.267231,0.300708
17.072247,0.267661,0.300820
17.077244,0.268280,0.300989
17.082241,0.268675,0.301102
17.087238,0.269268,0.301273
17.092236,0.269658,0.301387
17.097233,0.270242,0.301560
17.102230,0.270654,0.301675
17.107227,0.244815,0.299084
17.112225,0.245181,0.299189
17.117222,0.245738,0.299347
17.122219,0.246116,0.299454
17.127216,0.246681,0.299614
17.132214,0.247072,0.299721
17.137211,0.247646,0.299883
17.142208,0.248026,0.299992
17.147205,0.248602,0.300155
17.152203,0.248987,0.300265
17.157200,0.249576,0.300430
17.162197,0.249981,0.300541
17.167194,0.250593,0.300708
17.172192,0.250997,0.300820
17.177189,0.251603,0.300989
17.182186,0.252039,0.301102
17.187183,0.252671,0.301273
17.192181,0.253064,0.301387
17.197178,0.253648,0.301560
17.202175,0.254019,0.301675
17.207172,0.252574,0.299084
17.212170,0.252886,0.299189
17.217167,0.253378,0.299347
17.222164,0.253714,0.299454
17.227161,0.254221,0.299614
17.232159,0.254553,0.299721
17.237156,0.255044,0.299883
17.242153,0.255346,0.299992
17.247150,0.255745,0.300155
17.252148,0.255990,0.300265
17.257145,0.256388,0.300430
17.262142,0.256672,0.300541
17.267139,0.257128,0.300708
17.272137,0.257419,0.300820
17.277134,0.257814,0.300989
17.282131,0.258079,0.301102
17.287128,0.258448,0.301273
17.292126,0.258706,0.301387
17.297123,0.259088,0.301560
17.302120,0.259331,0.301675
17.307117,0.182040,0.299084
17.312115,0.182081,0.299189
17.317112,0.182121,0.299347
17.322109,0.182129,0.299454
17.327106,0.182127,0.299614
17.332104,0.182112,0.299721
17.337101,0.182092,0.299883
17.342098,0.182051,0.299992
17.347095,0.182019,0.300155
17.352093,0.181988,0.300265
17.357090,0.181916,0.300430
17.362087,0.181851,0.300541
17.367085,0.181749,0.300708
17.372082,0.181692,0.300820
17.377079,0.181575,0.300989
17.382076,0.181497,0.301102
17.387074,0.181402,0.301273
17.392071,0.181327,0.301387
17.397068,0.181199,0.301560
17.402065,0.181098,0.301675
17.407063,0.142393,0.299084
17.412060,0.142415,0.299189
17.417057,0.142428,0.299347
17.422054,0.142441,0.299454
17.427052,0.142449,0.299614
17.432049,0.142451,0.299721
17.437046,0.142466,0.299883
17.442043,0.142442,0.299992
17.447041,0.142323,0.300155
17.452038,0.142229,0.300265
17.457035,0.142095,0.300430
17.462032,0.142002,0.300541
17.467030,0.141851,0.300708
17.472027,0.141746,0.300820
17.477024,0.141570,0.300989
17.482021,0.141466,0.301102
17.487019,0.141322,0.301273
17.492016,0.141234,0.301388
17.497013,0.141105,0.301560
17.502010,0.141008,0.301676
17.507008,0.201273,0.299084
17.512005,0.201295,0.299189
17.517002,0.201329,0.299348
17.521999,0.201345,0.299454
17.526997,0.201387,0.299614
17.531994,0.201428,0.299721
17.536991,0.201452,0.299883
17.541988,0.201460,0.299992
17.546986,0.201503,0.300155
17.551983,0.201563,0.300265
17.556980,0.201657,0.300431
17.561977,0.201704,0.300541
17.566975,0.201826,0.300708
17.571972,0.201902,0.300820
17.576969,0.201970,0.300989
17.581966,0.201998,0.301103
17.586964,0.202076,0.301273
17.591961,0.202121,0.301388
17.596958,0.202191,0.301560
17.601955,0.202245,0.301676
17.606953,0.161504,0.299084
17.611950,0.161377,0.299189
17.616947,0.161197,0.299348
17.621944,0.161073,0.299454
17.626942,0.160860,0.299614
17.631939,0.160729,0.299721
17.636936,0.160511,0.299883
17.641933,0.160363,0.299992
17.646931,0.160170,0.300156
17.651928,0.160050,0.300265
17.656925,0.159851,0.300431
17.661922,0.159729,0.300541
17.666920,0.159583,0.300709
17.671917,0.159497,0.300820
17.676914,0.159362,0.300989
17.681911,0.159264,0.301103
17.686909,0.159155,0.301273
17.691906,0.159096,0.301388
17.696903,0.159012,0.301560
17.701900,0.158946,0.301676
17.706898,0.225780,0.299084
17.711895,0.225816,0.299189
17.716892,0.225864,0.299348
17.721889,0.225892,0.299454
17.726887,0.225938,0.299614
17.731884,0.225973,0.299721
17.736881,0.226011,0.299883
17.741879,0.226043,0.299992
17.746876,0.226056,0.300156
17.751873,0.226077,0.300265
17.756870,0.226103,0.300431
17.761868,0.226106,0.300541
17.766865,0.226123,0.300709
17.771862,0.226126,0.300821
17.776859,0.226108,0.300989
17.781857,0.226105,0.301103
17.786854,0.226099,0.301273
17.791851,0.226100,0.301388
17.796848,0.226076,0.301560
17.801846,0.226050,0.301676
17.806843,0.244264,0.299084
17.811840,0.244446,0.299189
17.816837,0.244731,0.299348
17.821835,0.244909,0.299454
17.826832,0.245132,0.299614
17.831829,0.245274,0.299722
17.836826,0.245525,0.299883
17.841824,0.245688,0.299992
17.846821,0.245919,0.300156
17.851818,0.246050,0.300265
17.856815,0.246228,0.300431
17.861813,0.246378,0.300541
17.866810,0.246564,0.300709
17.871807,0.246685,0.300821
17.876804,0.246863,0.300990
17.881802,0.246968,0.301103
17.886799,0.247166,0.301273
17.891796,0.247308,0.301388
17.896793,0.247551,0.301560
17.901791,0.247700,0.301676
17.906788,0.180488,0.299084
17.911785,0.180467,0.299189
17.916782,0.180427,0.299348
17.921780,0.180401,0.299454
17.926777,0.180354,0.299614
17.931774,0.180308,0.299722
17.936771,0.180212,0.299883
17.941769,0.180162,0.299992
17.946766,0.180112,0.300156
17.951763,0.180081,0.300265
17.956760,0.179997,0.300431
17.961758,0.179935,0.300542
17.966755,0.179871,0.300709
17.971752,0.179837,0.300821
17.976749,0.179764,0.300990
17.981747,0.179691,0.301103
17.986744,0.179561,0.301273
17.991741,0.179464,0.301388
17.996738,0.179302,0.301560
18.001736,0.179207,0.301676
18.006733,0.197164,0.299084
18.011730,0.197221,0.299189
18.016727,0.197339,0.299348
18.021725,0.197400,0.299454
18.026722,0.197513,0.299614
18.031719,0.197594,0.299722
18.036716,0.197696,0.299884
18.041714,0.197753,0.299992
18.046711,0.197851,0.300156
18.051708,0.197925,0.300265
18.056705,0.198051,0.300431
18.061703,0.198132,0.300542
18.066700,0.198241,0.300709
18.071697,0.198312,0.300821
18.076694,0.198404,0.300990
18.081692,0.198462,0.301103
18.086689,0.198516,0.301273
18.091686,0.198544,0.301388
18.096684,0.198593,0.301560
18.101681,0.198631,0.301676
18.106678,0.191073,0.299084
18.111675,0.190992,0.299189
18.116673,0.190868,0.299348
18.121670,0.190786,0.299454
18.126667,0.190670,0.299614
18.131664,0.190608,0.299722
18.136662,0.190512,0.299884
18.141659,0.190459,0.299992
18.146656,0.190368,0.300156
18.151653,0.190297,0.300265
18.156651,0.190191,0.300431
18.161648,0.190131,0.300542
18.166645,0.190047,0.300709
18.171642,0.190002,0.300821
18.176640,0.189939,0.300990
18.181637,0.189892,0.301103
18.186634,0.189793,0.301273
18.191631,0.189734,0.301388
18.196629,0.189626,0.301560
18.201626,0.189521,0.301676
18.206623,0.174896,0.299084
18.211620,0.175151,0.299189
18.216618,0.175607,0.299348
18.221615,0.175912,0.299454
18.226612,0.176419,0.299614
18.231609,0.176752,0.299722
18.236607,0.177255,0.299884
18.241604,0.177586,0.299992
18.246601,0.178097,0.300156
18.251598,0.178430,0.300265
18.256596,0.178948,0.300431
18.261593,0.179309,0.300542
18.266590,0.179870,0.300709
18.271587,0.180193,0.300821
18.276585,0.180764,0.300990
18.281582,0.181188,0.301103
18.286579,0.181752,0.301274
18.291576,0.182193,0.301388
18.296574,0.182803,0.301560
18.301571,0.183289,0.301676
18.306568,0.228132,0.299084
18.311565,0.228250,0.299189
18.316563,0.228402,0.299348
18.321560,0.228510,0.299454
18.326557,0.228661,0.299614
18.331554,0.228751,0.299722
18.336552,0.228886,0.299884
18.341549,0.228980,0.299992
18.346546,0.229137,0.300156
18.351543,0.229252,0.300265
18.356541,0.229441,0.300431
18.361538,0.229579,0.300542
18.366535,0.229787,0.300709
18.371532,0.229935,0.300821
18.376530,0.230158,0.300990
18.381527,0.230291,0.301103
18.386524,0.230508,0.301274
18.391521,0.230651,0.301388
18.396519,0.230888,0.301560
18.401516,0.231075,0.301676
18.406513,0.222109,0.299084
18.411510,0.221803,0.299189
18.416508,0.221245,0.299348
18.421505,0.220886,0.299454
18.426502,0.220326,0.299614
18.431499,0.219967,0.299722
18.436497,0.219451,0.299884
18.441494,0.219111,0.299992
18.446491,0.218584,0.300156
18.451488,0.218218,0.300266
18.456486,0.217691,0.300431
18.461483,0.217352,0.300542
18.466480,0.216805,0.300709
18.471478,0.216426,0.300821
18.476475,0.215851,0.300990
18.481472,0.215454,0.301103
18.486469,0.214884,0.301274
18.491467,0.214506,0.301388
18.496464,0.213928,0.301560
18.501461,0.213542,0.301676
18.506458,0.251108,0.299084
18.511456,0.250725,0.299189
18.516453,0.250143,0.299348
18.521450,0.249756,0.299454
18.526447,0.249171,0.299614
18.531445,0.248791,0.299722
18.536442,0.248176,0.299884
18.541439,0.247754,0.299992
18.546436,0.247125,0.300156
18.551434,0.246700,0.300266
18.556431,0.246029,0.300431
18.561428,0.245570,0.300542
18.566425,0.244884,0.300709
18.571423,0.244423,0.300821
18.576420,0.243734,0.300990
18.581417,0.243261,0.301103
18.586414,0.242562,0.301274
